video_id,subtitle,physical_tags,desc_A,desc_B,label,label_letter
samplenew3_00106965,Gu Ji Huai Xia Director,"[Acoustic Prosody] Voice energy=0.0243, Pitch var=4533.43, Sharpness=1614.4Hz, Speed=5.08b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] disgust(max_prob:0.98), happiness(max_prob:0.75)","In the text, the caption reads: ""Cautiously addressing Deputy Director Huai Xia,"" this line could be a line spoken by a man in a performance. Based on clues from the video such as the man's's attire, demeanor, and the setting, it can be inferred that he is an actor portraying a character that requires displaying strength, confidence, and at times, even humor. Therefore, this sentence might be part of what the man says in his role, expressing a tone of mockery or jest towards ""Director Huai Xia"". Given the description of the individual experiencing a mix of complex emotions including tension, excitement, and anxiety, it suggests that this line may carry a sense of tension and excitement, with an undercurrent of humor. Hence, this sentence could be part of how the man portrays his character's emotions in the performance, fitting well with the overall positive mood he conveys.","In the video, the individual displays a serious expression, focused attention, and normal tone, saying ""Concern: Bad, Director Xia"" in a matter-of-fact manner. This suggests their emotional state is neutral, as they are likely delivering information in a professional capacity.",Prefer A,A
samplenew3_00027446,We can only choose the lesser of two evils.,"[Acoustic Prosody] Voice energy=0.0553, Pitch var=13549.38, Sharpness=2471.6Hz, Speed=5.81b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] surprise(max_prob:0.95), sadness(max_prob:0.92)","In the text, caption reads: ""After all, we're only choosing the lesser of two evils."" This sentence might be an evaluation or reaction from the speaker regarding the current situation. Given the strong emotions conveyed by the speaker's's voice in the audio cues, such as urgency, despair, and fear, along with the tone and vocabulary used that express helplessness and responsibility, it can be inferred that the statement might be laced with a sense of resignation and disappointment. Therefore, this sentence could be the speaker's's negative assessment of their current predicament, expressing feelings of helplessness and desolation about being unable to alter or resolve the current situation.","In the video, an elderly woman's facial expressions convey sadness through lowered brows and a slight frown. Her words, ""We only have the power of two harms, let's take the lesser of them,"" imply resignation and hopelessness, often accompanied by sadness.",Prefer A,A
samplenew3_00010578,An Lingrong has been by the side of the empress for so long.,"[Acoustic Prosody] Voice energy=0.0392, Pitch var=17355.59, Sharpness=1768.3Hz, Speed=5.58b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00), Upper Lid Raiser(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.93), surprise(max_prob:0.93)","In the text, caption content: ""Yin Ling Rong has been by the Empress's side for so long."" This sentence might be an evaluation or observation about how long Yin Ling Rong has been accompanying the Empress. Given the speaker's's voice is calm and measured, with a subtle hint of tension in their tone, and the visual clues showing the woman's calm and poised demeanor and posture, we can infer that this sentence might carry a cautious or anxious tone. Therefore, this sentence could be an observation or evaluation of the situation where Yin Ling Rong has been at the Empress's side for a long time, possibly carrying some concern or worry.","In the video, a woman exhibits a complex emotional state, with facial expressions suggesting a strong negative emotion (lowered eyebrows, lips apart showing teeth, and arched lips). Her fearful tone implies vulnerability or subjugation, likely indicating anger or resentment towards her situation, possibly due to feelings of oppression or mistreatment.",Prefer A,A
samplenew3_00013552,Why doesn't he report Liu Xinjian?,"[Acoustic Prosody] Voice energy=0.0398, Pitch var=14367.95, Sharpness=1713.0Hz, Speed=6.69b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] surprise(max_prob:0.99), fear(max_prob:0.57)","In the video, a person sits in a chair, displaying facial expressions—lowered brow, facial tightness, and chin raiser—that suggest frustration, annoyance, or even anger. The question ""Why didn't he report Liu Xinjian?"" implies a sense of disappointment, frustration, or even anger towards someone's inaction.","In the text, the caption reads: ""Why didn't he report Liu Xinnian?"" Given the emotional tone in the audio cues, which includes feelings of frustration and irritation in the individual's voice, along with a sharp and aggressive manner, we can infer that this statement might carry an angry or discontented emotion. Furthermore, the individual's speaking pace is relatively fast in the audio clues, suggesting they might feel anxious or under pressure. Therefore, this sentence could be an expression of dissatisfaction towards someone's ( (Liu Xinnian) actions or decisions, conveying an angry or discontented emotion.",Prefer B,B
samplenew3_00022319,Then why don't I die and be reborn,"[Acoustic Prosody] Voice energy=0.0261, Pitch var=25093.87, Sharpness=1816.3Hz, Speed=7.15b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] sadness(max_prob:0.85), happiness(max_prob:0.80)","In the video, a man displays facial expressions—lowered brow, tightened eyelids, and upper lip lift—that are indicative of anger or frustration. His negative tone and intonation further reinforce this interpretation.","In the text, the subtitle reads, ""So why don't I just die and be reborn?"" Based on the description of the individual's trembling and high-pitched voice in the audio clues, as well as the serious expression and dramatic background of the man in the video clues, we can infer that this line may be a line from the man's performance. This line expresses extreme emotion, possibly the inner pain and despair of the character when facing a dilemma or challenge. This aligns with the focused, serious, and emotionally distressed state described in the video and audio clues.",Prefer B,B
samplenew3_00069701,I can't stand this name.,"[Acoustic Prosody] Voice energy=0.0046, Pitch var=9991.79, Sharpness=1558.2Hz, Speed=6.72b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Upper Lid Raiser(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.82), surprise(max_prob:0.35)","In the text, the caption reads: ""I can't stand this name."" This sentence might be a woman's reaction to a particular name or topic. Considering the video hints, such as the woman's serious facial expression and focused body language, along with the audio cues indicating of her voice being calm and restrained, without showing any signs of emotion, we can infer that this statement may carry an undertone of dissatisfaction or disgust. The woman might feel uncomfortable or disliking towards the discussed name or topic, hence expressing her emotional state.","In the video, a woman sits in a car, gazing out the window with a downwardly curved mouth and a fearful tone, uttering, ""I can't bear this name."" Her facial expression and tone convey a sense of distress, and her words suggest a deep emotional pain or discomfort.",Prefer A,A
samplenew3_00012228,You said you don't understand even this little thing about knocking bamboo and steel.,"[Acoustic Prosody] Voice energy=0.0283, Pitch var=4942.29, Sharpness=1495.0Hz, Speed=7.13b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.82), sadness(max_prob:0.73)","In the text, the caption reads: ""You say you can't even get the bamboo steel right."" This phrase could be an evaluation or reaction from the speaker towards someone else. Given the audio cues that describe the speaker's's tone as aggressive and confrontational, with a fast pace, high pitch, and a tense quality to their voice, we can infer that this statement carries an element of anger or frustration. The speaker's's tone and the tense quality of their voice also suggest that they may feel overwhelmed or under significant stress. Therefore, this statement might be a way of expressing negativity or blame, aligning with the overall negative emotion the speaker exhibits.","In the video, a man has a neutral facial expression (brow lowerer and lid tightener) and speaks in a natural, straightforward tone, saying, ""You said, you knock on bamboo and steel, and you don't even understand this matter."" This suggests his emotional state is neutral, indicating a calm and objective demeanor.",Prefer A,A
samplenew3_00076385,I came here to find someone to take care of my son.,"[Acoustic Prosody] Voice energy=0.0351, Pitch var=4802.01, Sharpness=1566.4Hz, Speed=6.88b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] sadness(max_prob:0.89), neutral(max_prob:0.43)","In the text, caption content: ""I'm here to find someone to take care of my son."" This sentence might be a man explaining the reason for his presence to someone else. Given the video clue with the man's's serious expression and closed eyes, as well as the audio clue describing the speaker feeling anxious, tense, and overwhelmed, we can infer that this statement might be delivered in a tense or uneasy tone. The man may feel nervous and uneasy while explaining his purpose for being there, possibly because he needs to find someone to look after his son, which might be an important responsibility or task.","In the video, a person speaks in a normal tone, stating ""Me: I'm here to take care of my son"" with a Brow Lowerer expression. The lack of emotional inflection in their tone and the straightforward nature of their words suggest a neutral emotional state.",Prefer B,B
samplenew3_00085432,"The chaos in the canal is nothing to worry about, Your Majesty.","[Acoustic Prosody] Voice energy=0.0638, Pitch var=6453.45, Sharpness=1610.4Hz, Speed=6.18b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Lip Corner Depressor(peak:1.00) | [Macro Emotion Base] disgust(max_prob:0.91), neutral(max_prob:0.76)","In the text, the caption reads: ""King, have no fear, a disturbance in a canal is negligible."" This sentence might be a reassurance or guarantee from a man to the king. Given the description of a male voice in the audio cues that is steady and orderly, with a tone that carries a hint of sadness, and the slow, melancholic atmosphere of the background music, we can infer that the statement might carry an undertone of comfort or encouragement. The man may be attempting to convey a sense of emotional comfort or assurance to the king, aimed at alleviating his concerns or worry.","In the video, a warrior displays a neutral facial expression (lip tightener) and speaks in a calm, matter-of-fact tone, saying ""Don't worry, Your Majesty. The chaos in Yiqu is not worth mentioning."" This suggests a neutral emotional state, indicating a lack of emotional investment or concern.",Prefer A,A
samplenew3_00058129,Well done! Great job! I have already written a recommendation letter for Zhanbo to interview for a promotion next month.,"[Acoustic Prosody] Voice energy=0.0527, Pitch var=3297.28, Sharpness=1339.8Hz, Speed=6.11b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:0.00), Outer Brow Raiser(peak:0.00), Brow Lowerer(peak:0.00) | [Macro Emotion Base] anger(max_prob:0.00), disgust(max_prob:0.00)","In the text, the subtitle content says, ""Well done, great! I have already written a recommendation letter for Zhanbo and arranged an interview for promotion next month."" Based on the description of the individual's clear and stable voice, confident and professional tone in the audio clues, as well as the serious expression of the man and the professional environment in the video clues, we can infer that this sentence is likely the man's affirmation and praise for the person next to him. His tone and expression may indicate his satisfaction with the person's performance and that he has taken action to support their promotion. Therefore, this sentence may carry a sense of encouragement and support, consistent with the man's overall display of confidence and professionalism.","In the video, one individual expresses a positive tone and intonation, with slightly lower eyebrows, suggesting satisfaction and approval. The conversation's content, including ""Well done, very good"" and a recommendation letter, implies a successful outcome or achievement. This combination suggests the person is feeling happy due to the successful outcome or accomplishment.",Prefer A,A
samplenew3_00028672,You might as well not go to Shaolin Temple to send me.,"[Acoustic Prosody] Voice energy=0.0516, Pitch var=11895.52, Sharpness=2025.1Hz, Speed=6.73b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] fear(max_prob:0.98), neutral(max_prob:0.81)","In the text, the caption reads: ""Why don't you just not come to Shaolin Temple to see me off."" This sentence might be said by a boy to someone off-camera. Given the audio cues, where the speaker's has a high-pitched voice with a sense of frustration, and the tone carries a slight accent and a hint of a nasal quality, we can infer that this statement might carry an element of anger or frustration. Therefore, this sentence could be the boy expressing his dissatisfaction or disappointment, implying that he does not want the other person to go to Shaolin Temple to see him off.","In the video, a person displays facial expressions that suggest anger or frustration, including a lowered brow, facial tightness, and an upper lip lift. Their words, ""Why don't you go to Shaolin Temple to see me off,"" suggest a response to a situation that has triggered their emotional state.",Prefer A,A
samplenew3_00013978,Until one day my father appeared.,"[Acoustic Prosody] Voice energy=0.0392, Pitch var=10131.97, Sharpness=1570.1Hz, Speed=4.72b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] sadness(max_prob:0.94), neutral(max_prob:0.82)","In the text, the subtitle reads, ""Until one day my father appeared."" This sentence is likely spoken by the man in the video. Based on the description of the male voice in the audio with melancholic and urgent qualities, as well as the man's facial expressions of curiosity, confusion, and worry in the video, we can infer that this sentence may carry a heavy or uneasy emotion. The sentence may be the man describing an important event or turning point that is related to his father. Based on the man's body language and environmental clues, this event may have had a significant impact on the man, leading to his complex and profound emotional state.","In the video, a man's intense stare, dimly lit surroundings, and facial expressions (lowered brow, inner brow raiser, and downturned corners of the mouth) suggest deep emotional distress. His negative tone, words (""Until one day, my father appeared"") implying longing or nostalgia, and physical cues indicate he is struggling with a painful or regretful memory, leading to sadness.",Prefer A,A
samplenew3_00079399,"We came this time by the grace of the Camel God, so be careful with your words.","[Acoustic Prosody] Voice energy=0.0699, Pitch var=1059.87, Sharpness=1441.2Hz, Speed=7.07b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.90), fear(max_prob:0.80)","In the video, a man sits on the ground, with a focused facial expression and normal tone. His speech is matter-of-fact and ritualistic, and his calm expression and tone suggest a neutral emotional state, possibly engaged in a meditative or ritualistic activity.","In the text, the subtitle reads: ""We came here this time by the grace of the Camel God, so be careful with your words."" This sentence may be spoken by the speaker when explaining the purpose or background of their visit to the audience. Based on the audio clue describing the calm and cautious tone of the speaker, as well as the video clue of the man's introspective and focused attitude, we can infer that this sentence may carry a cautious or solemn tone. Therefore, this sentence may be a reminder to the audience to choose their words carefully, as a sign of respect for the Camel God, aligning with the overall cautious and focused mood displayed by the speaker.",Prefer B,B
samplenew3_00000916,"It's your own willingness to clean, it has nothing to do with me, I didn't force you to do it, don't think about me.","[Acoustic Prosody] Voice energy=0.0978, Pitch var=8162.11, Sharpness=1943.5Hz, Speed=5.86b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Upper Lid Raiser(peak:1.00), Lid Tightener(peak:1.00) | [Macro Emotion Base] fear(max_prob:0.96), neutral(max_prob:0.95)","In the video, a person stands near a rack of clothes, displaying facial expressions of indignation/annoyance (raised upper eyelids and lifted chin). Their tone and intonation are also angry, and their words convey frustration and resentment.","In the text, the caption reads: ""It's up to you if you want to clean it, it has nothing to do with me, I didn't force you to do it, don't blame me."" This sentence could be an individual's response or manner of speaking. Given the individual's angry and frustrated emotional state as described in the audio cues, and the lady's casual and relaxed demeanor as shown in the video clues, we can infer that the sentence might have an impatient or irritable tone. Therefore, this sentence could be an individual's complaint or accusation directed at someone else, which alignss with the overall expression of anger and frustration from the individual.",Prefer B,B
samplenew3_00049352,"People, in their lifetime, should be foolish once.","[Acoustic Prosody] Voice energy=0.0497, Pitch var=5819.91, Sharpness=1593.4Hz, Speed=5.25b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.96), surprise(max_prob:0.54)","In the text, the caption reads: ""A person should be foolish once in their lifetime and that's it."" This phrase might be a reflection or contemplation by a woman on herself. Based on the clues provided by the woman's facial expressions and body language in the video, she seems to be experiencing a thoughtful emotional state. Additionally, considering the audio clues described with a high-pitched, fast-paced, and lively speaking style, we can infer that the statement might carry a tone of lightness or humor. Therefore, this sentence could be the woman's self-mockery or playful expression, fitting her overall depiction of complex emotions.","In the video, a woman sits on a couch, displaying a subtle smile with a cheek dimple. Her tone and intonation suggest excitement, and her words encourage others to take risks and live life to the fullest. This phrase, combined with her facial expression and enthusiastic tone, implies a sense of liberation and joy, indicating her emotional state is one of happiness.",Prefer A,A
samplenew3_00018909,"Wang, the deputy political commissar, is not bad. Besides, he only has one child, so there is no trouble, right?","[Acoustic Prosody] Voice energy=0.0368, Pitch var=13173.79, Sharpness=1373.5Hz, Speed=7.15b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:0.00), Outer Brow Raiser(peak:0.00), Brow Lowerer(peak:0.00) | [Macro Emotion Base] anger(max_prob:0.00), disgust(max_prob:0.00)","In the text, caption content: ""Captain Wang is also a nice person, after all, he's just a kid, so there shouldn't be much trouble, right?"" This sentence might be an evaluation or comment made by a woman about someone. Based on the video clues, such as the serious facial expression and thoughtful body language of the female speaker, as well as the audio clues indicating of her speaking in a deliberate and purposeful manner, emphasizing certain wordsings and phrases, we can infer that this sentence may carry a tone of seriousness or authority. The overall demeanor of the woman suggests she is in a reflective or focused mental state, therefore, this sentence might be part of her evaluation of someone, expressing an acknowledgment or appreciation attitude.","In the video, a woman sits in an outdoor setting, with a subtle yet genuine expression of happiness, indicated by a slight decrease in her eyebrows and a hollow face when smiling. Her cheerful tone and intonation further reinforce this inference.",Prefer A,A
samplenew3_00022816,"And to be honest, the teacher doesn't want Xiaoxiong to score 100 every time.","[Acoustic Prosody] Voice energy=0.0238, Pitch var=19165.88, Sharpness=1746.3Hz, Speed=8.21b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:0.00), Outer Brow Raiser(peak:0.00), Brow Lowerer(peak:0.00) | [Macro Emotion Base] anger(max_prob:0.00), disgust(max_prob:0.00)","In the video, a boy is standing in a room filled with toys and books, displaying a smile and exhibiting a Lip Corner Puller expression, indicating a playful and joyful atmosphere. His cheerful tone and intonation further reinforce this notion.","In the text, caption content: ""And to be honest, the teacher doesn't want Xiao Xiong to score a hundred every time."" This sentence might be a female character's evaluation or comment on a certain situation. Based on the high-pitched and excited tone described in the audio clues, as well as the female character's portrayed happy and relaxed emotion in the video clues, we can infer that the sentence may carry a tone of teasing or joking. The female character might be joking about someone always scoring a hundred, which is consistent with her overall expression of happiness and comfort.",Prefer B,B
samplenew3_00091176,Perhaps I also have some reluctance.,"[Acoustic Prosody] Voice energy=0.0244, Pitch var=10561.23, Sharpness=2123.4Hz, Speed=4.49b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.96), surprise(max_prob:0.72)","In the text, the caption reads: ""Perhaps there's also my reluctance."" This phrase could be a statement or response from a female character in the video. Given the audio cues that describe the speaker's's voice trembling, tone being hesitant and cautious, as well as the video hints of the woman's warm, friendly demeanor and body language, we can infer that this sentence might carry a sense of vulnerability or unease. The woman might be expressing her feelings of reluctance or sadness about a particular situation or departure, which contrasts with the overall positive emotions she portrays.","In the video, a woman wearing traditional Chinese attire and holding a flower exhibits a subtle yet telling expression of sadness, with a slight drooping of the mouth and distraught tone. Her words, ""Perhaps there is also reluctance from this palace"", convey disappointment or unfulfillment, indicating her emotional state is: sad.",Prefer A,A
samplenew3_00094136,Is the next one still?,"[Acoustic Prosody] Voice energy=0.0169, Pitch var=11419.09, Sharpness=2373.6Hz, Speed=5.77b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Upper Lid Raiser(peak:1.00) | [Macro Emotion Base] surprise(max_prob:0.86), fear(max_prob:0.73)","In the text, the caption reads: ""Or is it next?"" This sentence might be a query or confirmation from a young boy about what's to come next. Considering the boy's's evident interest and positive emotional engagement as described in the video cues, along with his mix of excitement and nervousness as described in the audio cues, we can infer that this statement likely carries an undertone of anticipation and excitement. The boy may be curious and excited about what's about to happen, and wishes to continue being part of it.","In the video, a boy in a red jacket stands in front of a tree, holding a microphone and gazing into the distance. His facial expression is characterized by a toothy smile and cheek dimple, indicating a strong sense of joy.",Prefer A,A
samplenew3_00033932,"If you want to scold me, go ahead.","[Acoustic Prosody] Voice energy=0.0549, Pitch var=5608.39, Sharpness=1746.3Hz, Speed=7.87b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] fear(max_prob:0.93), neutral(max_prob:0.89)","In the video, a woman's facial expression reveals subtle sadness through head lifting wrinkles, despite a neutral tone. Her defensive words, ""If you want to curse, I'll curse,"" suggest vulnerability and possibly desperation, indicating she may be feeling sad due to frustration, helplessness, or despair.","In the text, the caption reads: ""Go ahead and call me out if you want."" Based on the woman's expression of surprise and disbelief, as well as the emphasis in her body language described in the video clues, it can be inferred that she may have received some negative comments or accusations. This caption might be her response to the commentersators. According to the audio clues, which describe a child's voice that is quick, loud, and possibly filled with anger or frustration, it can be deduced that this statement might carry an angry or provocative tone. Therefore, this sentence could be her retaliation or response to the commentators, expressing her dissatisfaction or anger.",Prefer A,A
samplenew3_00043055,Is it just to force you to give me money?,"[Acoustic Prosody] Voice energy=0.0764, Pitch var=4326.67, Sharpness=1545.8Hz, Speed=7.30b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.94), sadness(max_prob:0.94)","In the video, the woman's facial expressions (furrowed brows, raised eyebrows) and words (""Just to force you to ask for money, right?"", implying resignation or hopelessness) suggest a deep sadness, possibly stemming from feelings of powerlessness, regret, or disappointment.","In the text, the subtitle reads, ""Is it just to force you to give money?"" This sentence may be a woman's questioning or accusation towards someone. Based on the serious facial expression and direct gaze of the woman in the video clues, as well as the trembling and shaking of the individual's voice and the hesitant and uncertain tone in the audio clues, we can infer that this sentence carries a tense, dissatisfied, or angry emotion. The woman may be questioning the motives or intentions of the other person, implying that she may feel pressured or dissatisfied with their actions.",Prefer B,B
samplenew3_00058125,Where do you know I am,"[Acoustic Prosody] Voice energy=0.0646, Pitch var=16878.33, Sharpness=1587.3Hz, Speed=9.31b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Upper Lid Raiser(peak:1.00) | [Macro Emotion Base] surprise(max_prob:0.94), fear(max_prob:0.65)","In the video, a woman displays a facial expression of curled lips upwards, which is unusual and incongruous. Her tone and intonation do not convey any obvious emotions, suggesting she may be attempting to mask her true feelings.","In the text, the caption reads: ""You know I'm there."" This phrase could be a query or complaint from a woman to someone else. Given the video hints of the woman's facial expressions and body language, she seems to be in a tense or high-pressure situation, possibly feeling fearful or anxious. Considering the audio clues with the speaker's's elevated tone and rapid speech pace, along with the speaker likely expressing their in an urgent or excited emotional state, we can infer that this statement might carry a sense of tension or anxiety. Therefore, this sentence might be the woman expressing her concerns or dissatisfaction, aligning well with her overall portrayal of being under stress.",Prefer B,B
samplenew3_00114553,No,"[Acoustic Prosody] Voice energy=0.0055, Pitch var=23031.76, Sharpness=1375.1Hz, Speed=6.75b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] sadness(max_prob:0.82), neutral(max_prob:0.42)","In the text, given the man's's serious and resolute expression in the video clues along with the surrounding scene suggesting he might be engaged in an activity requiring high concentration, discipline, or responsibility, it can be inferred that he is likely in a state of focused and disciplined attention. The audio clues describing an individual experiencing negative emotions such as frustration, anger, and sadness, with a trembling voice and urgent, despair-filled tone, indicating they feel overwhelmed and helpless. Integrating both video and audio clues, it can be deduced that the man may be undergoing a challenge or stress that has led him to feel perplexed, angry, and frustrated.","In the video, a warrior stands amidst a group of people in an outdoor setting, possibly during a battle. The warrior's facial expression is a Brow Lowerer, indicating focus or concentration. Their tone and intonation are normal, and their single-word response, ""No,"" suggests a straightforward and matter-of-fact response.",Prefer B,B
samplenew3_00109179,Does it have to hurt my dignity today?,"[Acoustic Prosody] Voice energy=0.0140, Pitch var=13276.17, Sharpness=1502.5Hz, Speed=4.12b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:0.00), Outer Brow Raiser(peak:0.00), Brow Lowerer(peak:0.00) | [Macro Emotion Base] anger(max_prob:0.00), disgust(max_prob:0.00)","In the video, a woman stands in a dimly lit room, her serious expression and lowered eyebrows conveying a sense of distress. Her words, ""Is it necessary to hurt my dignity today?"", suggest a deep emotional pain.","In the text, caption content: ""Must this wound my dignity today?"" This sentence might be a man expressing his dissatisfaction or anger. Given the audio cues with a person's having a tense, agitated voice, a high pitch, and a tight tone, as well as video cues showing the man with a serious and thoughtful expression, looking off into the distance, his body posture relaxed yet focused, in a dimly lit environment with religious symbolism, we can infer that this sentence might carry an emotional tone of anger or frustration. The man may feel that his dignity has been hurt by some event or situation, which he is unhappy or angry about. This alignss with the inference made from the audio cues describing the individual experiencing negative emotions.",Prefer B,B
samplenew3_00034698,"I'm afraid that in the future, both you and my mom will force me to study.","[Acoustic Prosody] Voice energy=0.0451, Pitch var=9911.48, Sharpness=2293.4Hz, Speed=6.66b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Upper Lid Raiser(peak:1.00) | [Macro Emotion Base] disgust(max_prob:1.00), neutral(max_prob:0.72)","In the text, caption content: ""I'm scared you and mom will keep pushing me to study in the future."" This sentence might be a girl expressing her concerns and fear to someone ( ( possibly another child or someone else). Given the audio cues described by the child's trembling voice, high pitch, and sense of urgency, as well as the video clues showing the girl's comedic facial expressions and the reaction of the surrounding children, we can infer that she she may be in a tense, anxious, or fearful emotional state. The sentence expresses her worry about being pushed to study in the future, which further supports her being in an uneasy emotional state.","In the video, a girl is sitting on a bed, with her mother holding a piece of fruit in front of her. The girl's expression is characterized by showing her teeth, indicating a relaxed and carefree demeanor. Her tone and intonation are normal, suggesting a lack of tension or anxiety.",Prefer A,A
samplenew3_00064708,Do you know your name?,"[Acoustic Prosody] Voice energy=0.0171, Pitch var=9110.43, Sharpness=1602.8Hz, Speed=10.22b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Upper Lid Raiser(peak:1.00) | [Macro Emotion Base] neutral(max_prob:0.95), surprise(max_prob:0.86)","In the video, a Japanese man stands on a beach, displaying a facial expression with a raised eyebrow, outer brow raiser, and lifted upper eyelids, indicative of surprise. His tone and intonation remain normal, suggesting a mild surprise.","In the text, the caption states: ""Do you know your name?"" Based on the audio cues described, such as an individual speaking with a high-pitched voice, trembling, and a sense of urgency in their speech, it can be inferred that this person may feel anxious, stressed, and tense.   Conversely, according to video cues that depict the individual's facial expressions showing a blend of curiosity and concern, along with body language emphasizing interest and engagement towards the object of their gaze, it can be deduced that they person is experiencing a mix of curiosity and worry when observing someone or something. Therefore, this sentence might be a question or inquiry directed by this individual towards another person, expressing their curiosity and worry about the other person.",Prefer B,B
samplenew3_00013408,How can a mother not miss her own son?,"[Acoustic Prosody] Voice energy=0.0258, Pitch var=11986.04, Sharpness=1474.0Hz, Speed=7.18b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] happiness(max_prob:0.98), surprise(max_prob:0.94)","In the video, a man displays a subtle yet distinct smile, characterized by lip corner puller and indentation when smiling, suggesting a positive emotional state. His facial expression, context, and statement (""As a mother, how can one not miss one's own son?"") imply happiness, likely triggered by a pleasant memory or sentiment.","In the text, the caption reads: ""How could a mother not miss her son?"" This sentence might be what a lady says in the video. Based on clues from the video such as her wearing of traditional Chinese clothing, her smile, and the joyful expression in her eyes, along with the audio description indicating of a high level of emotional arousal, we can infer that this sentence might carry a sense of warmth and yearning. The lady may be expressing her longing for her son and her emotional identification with the role of a mother. This alignss with the positive emotions she displays and her acceptance of her cultural roots;",Prefer B,B
samplenew3_00094693,What does this mean? Are you trying to drive me away?,"[Acoustic Prosody] Voice energy=0.0054, Pitch var=1040.23, Sharpness=1418.4Hz, Speed=4.43b/s. | [Facial Micro-movements] Inner Brow Raiser(peak:1.00), Outer Brow Raiser(peak:1.00), Brow Lowerer(peak:1.00) | [Macro Emotion Base] sadness(max_prob:0.94), fear(max_prob:0.64)","In the video, a man asks, ""What does this mean? Are you trying to drive me away?"" with a puzzled expression and slightly parted lips. His tone and intonation convey negativity, and his words express confusion and uncertainty, suggesting he is experiencing doubt.","In the text, the subtitle says, ""What does this mean? Are you trying to drive me away?"" This sentence may be a reaction or speculation from the man about his surroundings or the situation he is facing. Based on the audio clues describing the slow and melancholic music, the soft and gentle voice of the individual with a hint of sadness in the tone, and the sound of breathing heard in the background, we can infer that this sentence may carry a sense of confusion, incomprehension, or worry. The man may feel forced to leave or be in an unpleasant situation, which aligns with the serious and contemplative expression he displays overall.",Prefer B,B
